BinCenter (ps);Histo01;Histo02;Histo03;Histo04
4362.5;0;0;36;32
4363.5;0;0;43;29
4364.5;1;0;25;41
4365.5;0;0;33;35
4366.5;0;0;34;53
4367.5;0;0;51;41
4368.5;0;0;38;38
4369.5;0;0;48;28
4370.5;0;0;39;39
4371.5;0;0;44;33
4372.5;0;0;50;35
4373.5;0;0;37;41
4374.5;0;0;37;44
4375.5;0;0;38;31
4376.5;0;0;41;45
4377.5;0;0;50;42
4378.5;0;0;33;44
4379.5;0;0;36;47
4380.5;0;0;41;51
4381.5;0;0;52;34
4382.5;0;0;39;26
4383.5;0;0;42;46
4384.5;0;0;33;37
4385.5;0;0;43;32
4386.5;0;0;32;36
4387.5;0;0;43;40
4388.5;0;0;41;45
4389.5;0;0;34;30
4390.5;0;0;51;44
4391.5;0;0;37;34
4392.5;0;0;39;47
4393.5;0;0;35;44
4394.5;0;0;35;42
4395.5;0;0;27;47
4396.5;0;0;46;49
4397.5;0;0;30;47
4398.5;0;0;45;41
4399.5;0;0;39;43
4400.5;0;0;33;41
4401.5;0;0;45;46
4402.5;0;0;42;37
4403.5;0;0;31;39
4404.5;0;0;40;43
4405.5;0;0;38;50
4406.5;0;0;47;34
4407.5;0;0;42;46
4408.5;0;0;34;42
4409.5;0;0;45;57
4410.5;0;0;37;51
4411.5;0;0;39;31
4412.5;0;0;42;46
4413.5;0;0;32;26
4414.5;0;0;54;37
4415.5;0;0;38;39
4416.5;0;0;43;32
4417.5;0;0;33;43
4418.5;0;0;32;46
4419.5;0;0;34;40
4420.5;0;0;37;34
4421.5;0;0;37;33
4422.5;0;0;44;50
4423.5;0;0;48;36
4424.5;0;0;38;38
4425.5;0;0;38;50
4426.5;0;0;41;28
4427.5;0;0;35;51
4428.5;0;0;43;39
4429.5;0;0;37;45
4430.5;0;0;45;43
4431.5;0;0;44;40
4432.5;0;0;35;41
4433.5;0;0;28;36
4434.5;0;0;45;57
4435.5;0;0;40;45
4436.5;0;0;39;41
4437.5;0;0;36;40
4438.5;0;0;40;32
4439.5;0;0;42;42
4440.5;0;0;39;36
4441.5;0;0;45;40
4442.5;0;0;31;36
4443.5;0;0;49;37
4444.5;0;0;39;43
4445.5;0;0;51;37
4446.5;0;0;44;34
4447.5;0;0;43;46
4448.5;0;0;28;31
4449.5;0;0;39;38
4450.5;0;0;42;42
4451.5;0;0;32;38
4452.5;0;0;39;34
4453.5;0;0;36;32
4454.5;0;0;39;46
4455.5;0;0;38;40
4456.5;0;0;32;30
4457.5;0;0;35;39
4458.5;0;0;46;36
4459.5;0;0;40;50
4460.5;0;0;43;39
4461.5;0;0;42;37
4462.5;0;0;39;35
4463.5;0;0;29;38
4464.5;0;0;39;55
4465.5;0;0;42;45
4466.5;0;0;31;34
4467.5;0;0;53;36
4468.5;0;0;45;35
4469.5;0;0;38;44
4470.5;0;0;43;23
4471.5;0;0;36;43
4472.5;0;0;39;37
4473.5;0;0;46;29
4474.5;0;0;35;44
4475.5;0;0;33;33
4476.5;0;0;41;47
4477.5;0;0;42;37
4478.5;0;0;42;37
4479.5;0;0;43;41
4480.5;0;0;41;39
4481.5;0;0;41;45
4482.5;0;0;33;38
4483.5;0;0;47;30
4484.5;0;0;34;57
4485.5;0;0;40;38
4486.5;0;0;39;45
4487.5;0;0;37;46
4488.5;0;0;39;37
4489.5;0;0;38;48
4490.5;0;0;42;49
4491.5;0;0;45;49
4492.5;0;0;47;53
4493.5;0;0;51;41
4494.5;0;0;38;29
4495.5;0;0;36;32
4496.5;0;0;48;47
4497.5;0;0;41;40
4498.5;0;0;41;30
4499.5;0;0;34;33
4500.5;0;0;37;37
4501.5;0;0;44;27
4502.5;0;0;42;49
4503.5;0;0;34;45
4504.5;0;0;35;40
4505.5;0;0;38;44
4506.5;0;0;36;44
4507.5;0;0;34;46
4508.5;0;0;46;26
4509.5;0;0;39;35
4510.5;0;0;37;36
4511.5;0;0;45;40
4512.5;0;0;55;34
4513.5;0;0;34;40
4514.5;0;0;40;46
4515.5;0;0;41;38
4516.5;0;0;35;44
4517.5;0;0;37;29
4518.5;0;0;48;42
4519.5;0;0;41;43
4520.5;0;0;31;36
4521.5;0;0;33;41
4522.5;0;0;45;27
4523.5;0;0;37;40
4524.5;0;0;45;43
4525.5;0;0;32;55
4526.5;0;0;32;48
4527.5;0;0;42;43
4528.5;0;0;36;43
4529.5;0;0;34;48
4530.5;0;0;39;35
4531.5;0;0;49;39
4532.5;0;0;40;38
4533.5;0;0;38;35
4534.5;0;0;35;32
4535.5;0;0;46;46
4536.5;0;0;40;40
4537.5;0;0;48;46
4538.5;0;0;31;51
4539.5;0;0;37;45
4540.5;0;0;48;47
4541.5;0;0;43;58
4542.5;0;0;45;44
4543.5;0;0;34;50
4544.5;0;0;41;41
4545.5;0;0;42;40
4546.5;0;0;40;41
4547.5;0;0;44;33
4548.5;0;0;39;27
4549.5;0;0;40;41
4550.5;0;0;47;44
4551.5;0;0;36;34
4552.5;0;0;34;39
4553.5;0;0;48;38
4554.5;0;0;39;45
4555.5;0;0;30;41
4556.5;0;0;43;43
4557.5;0;0;40;42
4558.5;0;0;35;48
4559.5;0;0;40;43
4560.5;0;0;41;47
4561.5;0;0;35;46
4562.5;0;0;31;44
4563.5;0;0;43;45
4564.5;0;0;40;39
4565.5;0;0;30;31
4566.5;0;0;36;39
4567.5;0;0;40;54
4568.5;0;0;42;36
4569.5;0;0;50;34
4570.5;0;0;44;33
4571.5;0;0;43;44
4572.5;0;0;36;45
4573.5;0;0;46;50
4574.5;0;0;46;36
4575.5;0;0;43;44
4576.5;0;0;36;27
4577.5;0;0;45;50
4578.5;0;0;38;34
4579.5;0;0;42;36
4580.5;0;0;37;42
4581.5;0;0;48;29
4582.5;0;0;38;36
4583.5;0;0;51;31
4584.5;0;0;46;38
4585.5;0;0;38;43
4586.5;0;0;39;39
4587.5;0;0;53;40
4588.5;0;0;40;47
4589.5;0;0;41;47
4590.5;0;0;47;32
4591.5;0;0;46;46
4592.5;0;0;48;26
4593.5;0;0;51;33
4594.5;0;0;42;44
4595.5;0;0;51;34
4596.5;0;0;51;33
4597.5;0;0;43;44
4598.5;0;0;40;37
4599.5;0;0;44;31
4600.5;0;0;38;43
4601.5;1;0;36;37
4602.5;0;0;31;34
4603.5;0;0;43;45
4604.5;0;0;43;36
4605.5;0;0;40;38
4606.5;0;0;43;33
4607.5;0;0;41;41
4608.5;0;0;46;42
4609.5;0;0;35;40
4610.5;0;0;40;48
4611.5;0;0;38;37
4612.5;0;0;31;34
4613.5;0;0;40;36
4614.5;0;0;42;40
4615.5;0;0;41;55
4616.5;0;0;42;31
4617.5;0;0;42;46
4618.5;0;0;44;42
4619.5;0;0;44;42
4620.5;0;0;58;51
4621.5;0;0;47;39
4622.5;0;0;41;49
4623.5;0;0;27;44
4624.5;0;0;34;36
4625.5;0;0;36;44
4626.5;0;0;40;49
4627.5;0;0;45;43
4628.5;0;0;33;39
4629.5;0;0;36;38
4630.5;0;0;48;37
4631.5;0;0;37;43
4632.5;0;0;33;58
4633.5;0;0;39;29
4634.5;0;0;35;41
4635.5;0;0;49;45
4636.5;0;0;50;27
4637.5;0;0;38;32
4638.5;0;0;44;28
4639.5;0;0;36;41
4640.5;0;0;34;39
4641.5;0;0;44;49
4642.5;0;0;44;39
4643.5;0;0;38;49
4644.5;0;0;44;43
4645.5;0;0;41;43
4646.5;0;0;45;43
4647.5;0;0;39;44
4648.5;0;0;29;38
4649.5;0;0;30;47
4650.5;0;0;34;32
4651.5;0;0;31;51
4652.5;0;0;45;33
4653.5;0;0;45;36
4654.5;0;0;42;35
4655.5;0;0;46;36
4656.5;0;0;41;48
4657.5;0;0;34;42
4658.5;0;0;32;39
4659.5;0;0;26;42
4660.5;0;0;34;48
4661.5;0;0;43;39
4662.5;0;0;47;36
4663.5;0;0;46;34
4664.5;0;0;47;49
4665.5;0;0;51;41
4666.5;0;0;28;47
4667.5;0;0;39;32
4668.5;0;0;34;35
4669.5;0;0;42;47
4670.5;0;0;46;36
4671.5;0;0;38;51
4672.5;0;0;44;48
4673.5;0;0;54;43
4674.5;0;0;43;41
4675.5;0;0;45;43
4676.5;0;0;39;43
4677.5;0;0;46;50
4678.5;0;0;41;38
4679.5;0;0;37;26
4680.5;0;0;23;39
4681.5;0;0;39;41
4682.5;0;0;37;40
4683.5;0;0;36;30
4684.5;0;0;35;42
4685.5;0;0;38;29
4686.5;0;0;39;42
4687.5;0;0;49;42
4688.5;0;0;44;45
4689.5;0;0;38;35
4690.5;0;0;30;40
4691.5;0;0;36;36
4692.5;0;0;35;36
4693.5;0;0;45;37
4694.5;0;0;49;36
4695.5;0;0;41;39
4696.5;0;0;45;51
4697.5;0;0;50;36
4698.5;0;0;35;34
4699.5;0;0;36;53
4700.5;0;0;32;37
4701.5;0;0;52;44
4702.5;0;0;50;46
4703.5;0;0;43;41
4704.5;0;0;27;39
4705.5;0;0;29;29
4706.5;0;0;41;34
4707.5;0;0;38;49
4708.5;0;0;35;42
4709.5;0;0;45;54
4710.5;0;0;41;46
4711.5;0;0;36;31
4712.5;0;0;38;57
4713.5;0;0;25;29
4714.5;0;0;34;45
4715.5;0;0;39;36
4716.5;0;0;39;44
4717.5;0;0;37;41
4718.5;0;0;36;34
4719.5;0;0;42;36
4720.5;0;0;30;42
4721.5;0;0;46;47
4722.5;0;0;46;42
4723.5;0;0;46;41
4724.5;0;0;36;34
4725.5;0;0;49;46
4726.5;0;0;40;42
4727.5;0;0;35;32
4728.5;0;0;34;44
4729.5;0;0;37;43
4730.5;0;0;33;41
4731.5;0;0;34;36
4732.5;0;0;36;40
4733.5;0;0;38;40
4734.5;0;0;30;44
4735.5;0;0;37;36
4736.5;0;0;48;40
4737.5;0;0;50;57
4738.5;0;0;38;40
4739.5;0;0;41;33
4740.5;0;0;36;43
4741.5;0;0;35;44
4742.5;0;0;45;36
4743.5;0;0;33;35
4744.5;0;0;35;47
4745.5;0;0;33;54
4746.5;0;0;39;49
4747.5;0;0;38;50
4748.5;0;0;39;32
4749.5;0;0;48;40
4750.5;0;0;39;37
4751.5;0;0;44;47
4752.5;0;0;34;37
4753.5;0;0;48;51
4754.5;0;0;32;43
4755.5;0;0;36;40
4756.5;0;0;34;47
4757.5;0;0;34;41
4758.5;0;0;42;49
4759.5;0;0;43;50
4760.5;0;0;41;41
4761.5;0;0;44;33
4762.5;0;0;30;42
4763.5;0;0;54;41
4764.5;0;0;45;38
4765.5;0;0;41;38
4766.5;0;0;46;45
4767.5;0;0;33;38
4768.5;0;0;32;44
4769.5;0;0;43;43
4770.5;0;0;34;42
4771.5;0;0;34;45
4772.5;0;0;46;34
4773.5;0;0;31;41
4774.5;0;0;45;35
4775.5;0;0;46;47
4776.5;0;0;36;34
4777.5;0;0;40;30
4778.5;0;0;48;43
4779.5;0;0;40;42
4780.5;0;0;49;39
4781.5;0;0;44;40
4782.5;0;0;40;43
4783.5;0;0;43;51
4784.5;0;0;39;38
4785.5;0;0;54;40
4786.5;0;0;34;42
4787.5;0;0;41;38
4788.5;0;0;37;45
4789.5;0;0;35;36
4790.5;0;0;51;31
4791.5;0;0;36;37
4792.5;0;0;34;27
4793.5;0;0;44;36
4794.5;0;0;31;37
4795.5;0;0;41;45
4796.5;0;0;31;47
4797.5;0;0;47;41
4798.5;0;0;41;52
4799.5;0;0;36;38
4800.5;0;0;46;40
4801.5;0;0;44;43
4802.5;0;0;41;38
4803.5;0;0;29;34
4804.5;0;0;45;33
4805.5;0;0;33;39
4806.5;0;0;53;34
4807.5;0;0;43;42
4808.5;0;0;39;31
4809.5;0;0;34;41
4810.5;0;0;37;41
4811.5;0;0;38;42
4812.5;0;0;43;29
4813.5;0;0;37;33
4814.5;0;0;35;35
4815.5;0;0;41;38
4816.5;0;0;44;46
4817.5;0;0;36;40
4818.5;0;0;36;46
4819.5;0;0;27;28
4820.5;0;0;32;57
4821.5;0;0;40;40
4822.5;0;0;42;26
4823.5;0;0;50;49
4824.5;0;0;40;30
4825.5;0;0;46;50
4826.5;0;0;49;43
4827.5;0;0;55;36
4828.5;0;0;40;38
4829.5;0;0;43;51
4830.5;0;0;37;34
4831.5;0;0;41;50
4832.5;0;0;40;44
4833.5;0;0;31;37
4834.5;0;0;49;44
4835.5;0;0;38;43
4836.5;0;0;34;31
4837.5;0;0;37;41
4838.5;0;0;46;33
4839.5;0;0;45;39
4840.5;0;0;39;31
4841.5;0;0;45;43
4842.5;0;0;39;43
4843.5;0;0;40;37
4844.5;0;0;42;36
4845.5;0;0;52;42
4846.5;0;0;37;45
4847.5;0;0;41;41
4848.5;0;0;40;34
4849.5;0;0;39;39
4850.5;0;0;46;32
4851.5;0;0;40;31
4852.5;0;0;33;34
4853.5;0;0;43;34
4854.5;0;0;45;32
4855.5;0;0;35;46
4856.5;0;0;52;33
4857.5;0;0;43;38
4858.5;0;0;46;42
4859.5;0;0;36;42
4860.5;0;0;47;39
4861.5;0;0;49;42
4862.5;0;0;27;43
4863.5;0;0;43;44
4864.5;0;0;29;35
4865.5;0;0;37;39
4866.5;0;0;43;30
4867.5;0;0;45;46
4868.5;0;0;39;36
4869.5;0;0;41;27
4870.5;0;0;30;42
4871.5;0;0;40;43
4872.5;0;0;51;53
4873.5;0;0;31;39
4874.5;0;0;39;33
4875.5;0;0;32;42
4876.5;0;0;41;41
4877.5;0;0;31;42
4878.5;0;0;33;35
4879.5;0;0;48;32
4880.5;0;0;35;36
4881.5;0;0;40;37
4882.5;0;0;38;48
4883.5;0;0;34;31
4884.5;0;0;25;46
4885.5;0;0;43;37
4886.5;0;0;46;35
4887.5;0;0;40;41
4888.5;0;0;43;45
4889.5;0;0;51;38
4890.5;0;0;46;39
4891.5;0;0;42;38
4892.5;0;0;42;33
4893.5;0;0;46;47
4894.5;0;0;40;42
4895.5;0;0;35;40
4896.5;0;0;41;42
4897.5;0;0;36;38
4898.5;0;0;40;41
4899.5;0;0;40;44
4900.5;0;0;35;50
4901.5;0;0;38;35
4902.5;0;0;38;46
4903.5;0;0;56;44
4904.5;0;0;50;38
4905.5;0;0;53;29
4906.5;0;0;44;43
4907.5;0;0;42;39
4908.5;0;0;41;40
4909.5;0;0;35;23
4910.5;0;0;32;24
4911.5;0;0;44;33
4912.5;0;0;39;44
4913.5;0;0;42;32
4914.5;0;0;40;34
4915.5;0;0;44;37
4916.5;0;0;34;47
4917.5;0;0;34;31
4918.5;0;0;44;68
4919.5;0;0;39;42
4920.5;0;0;36;33
4921.5;0;0;38;32
4922.5;0;0;37;41
4923.5;0;0;47;38
4924.5;0;0;36;37
4925.5;0;0;39;43
4926.5;0;0;41;39
4927.5;0;0;43;32
4928.5;0;0;36;45
4929.5;0;0;41;41
4930.5;0;0;34;37
4931.5;0;0;34;50
4932.5;0;0;49;48
4933.5;0;0;41;38
4934.5;0;0;33;48
4935.5;0;0;37;39
4936.5;0;0;33;39
4937.5;0;0;35;29
4938.5;0;0;45;40
4939.5;0;0;41;46
4940.5;0;0;47;45
4941.5;0;0;28;30
4942.5;0;0;51;34
4943.5;0;0;27;39
4944.5;0;0;56;41
4945.5;0;0;33;46
4946.5;0;0;36;43
4947.5;0;0;46;32
4948.5;0;0;37;28
4949.5;0;0;40;42
4950.5;0;0;39;48
4951.5;0;1;30;42
4952.5;0;0;42;35
4953.5;0;0;37;50
4954.5;0;0;35;34
4955.5;0;0;43;45
4956.5;0;0;31;43
4957.5;0;0;57;44
4958.5;0;0;50;45
4959.5;0;0;30;38
4960.5;0;0;31;32
4961.5;0;0;31;41
4962.5;0;0;38;32
4963.5;0;0;39;56
4964.5;0;0;33;34
4965.5;0;0;38;47
4966.5;0;0;39;44
4967.5;0;0;46;47
4968.5;0;0;42;34
4969.5;0;0;38;36
4970.5;0;0;39;61
4971.5;0;0;39;50
4972.5;0;0;33;38
4973.5;0;0;39;36
4974.5;0;0;34;30
4975.5;0;0;37;41
4976.5;0;0;38;42
4977.5;0;0;40;43
4978.5;0;0;48;31
4979.5;0;0;36;38
4980.5;0;0;38;43
4981.5;0;0;33;49
4982.5;0;0;62;55
4983.5;0;0;35;37
4984.5;0;0;53;30
4985.5;0;0;34;52
4986.5;0;0;34;32
4987.5;0;0;37;34
4988.5;0;0;42;39
4989.5;0;0;42;41
4990.5;0;0;40;36
4991.5;0;0;55;33
4992.5;0;0;49;40
4993.5;0;0;36;42
4994.5;0;0;28;53
4995.5;0;0;49;39
4996.5;0;0;31;34
4997.5;0;0;30;43
4998.5;0;0;45;41
4999.5;0;0;38;37
5000.5;0;0;35;42
5001.5;0;0;36;36
5002.5;0;0;35;37
5003.5;0;0;46;35
5004.5;0;0;39;43
5005.5;0;0;40;45
5006.5;0;0;40;44
5007.5;0;0;30;44
5008.5;0;0;43;45
5009.5;0;0;43;57
5010.5;0;0;34;38
5011.5;0;0;33;38
5012.5;0;0;38;34
5013.5;0;0;48;38
5014.5;0;0;33;34
5015.5;0;0;48;30
5016.5;0;0;38;49
5017.5;0;0;48;40
5018.5;0;0;36;24
5019.5;0;0;41;44
5020.5;0;0;31;54
5021.5;0;0;51;34
5022.5;0;0;39;55
5023.5;0;0;31;41
5024.5;0;0;37;37
5025.5;0;0;37;39
5026.5;0;0;40;28
5027.5;0;0;39;44
5028.5;0;0;45;53
5029.5;0;0;44;38
5030.5;0;0;28;35
5031.5;0;0;40;30
5032.5;0;0;42;36
5033.5;0;0;31;47
5034.5;0;0;39;38
5035.5;0;0;37;49
5036.5;0;0;29;52
5037.5;0;0;39;31
5038.5;0;0;42;39
5039.5;0;0;38;45
5040.5;0;0;50;32
5041.5;0;0;53;34
5042.5;0;0;45;40
5043.5;0;0;49;36
5044.5;0;0;33;35
5045.5;0;0;46;52
5046.5;0;0;41;31
5047.5;0;0;37;43
5048.5;0;0;36;43
5049.5;0;0;32;51
5050.5;0;0;42;40
5051.5;0;0;35;45
5052.5;0;0;43;37
5053.5;0;0;31;23
5054.5;0;0;41;40
5055.5;0;0;38;44
5056.5;0;0;28;46
5057.5;0;0;45;44
5058.5;0;0;32;31
5059.5;0;0;37;40
5060.5;0;0;31;36
5061.5;0;0;33;43
5062.5;0;0;36;40
5063.5;0;0;42;42
5064.5;0;0;41;43
5065.5;0;0;38;32
5066.5;0;0;40;41
5067.5;0;0;37;41
5068.5;0;0;53;53
5069.5;0;0;33;51
5070.5;0;0;33;30
5071.5;0;0;37;47
5072.5;0;0;41;44
5073.5;0;0;37;43
5074.5;0;0;39;48
5075.5;0;0;53;52
5076.5;0;0;40;38
5077.5;0;0;37;39
5078.5;0;0;48;33
5079.5;0;0;44;38
5080.5;0;0;37;37
5081.5;0;0;47;47
5082.5;0;0;45;40
5083.5;0;0;33;30
5084.5;0;0;34;44
5085.5;0;0;41;39
5086.5;0;0;28;44
5087.5;0;0;37;34
5088.5;0;0;44;45
5089.5;0;0;36;41
5090.5;0;0;42;55
5091.5;0;0;41;41
5092.5;0;0;39;31
5093.5;0;0;36;36
5094.5;0;0;51;32
5095.5;0;0;39;45
5096.5;0;0;40;39
5097.5;0;0;55;40
5098.5;0;0;46;31
5099.5;0;0;47;44
5100.5;0;0;35;36
5101.5;0;0;30;39
5102.5;0;0;40;37
5103.5;0;0;47;39
5104.5;0;0;39;54
5105.5;0;0;40;34
5106.5;0;0;36;35
5107.5;0;0;43;32
5108.5;0;0;28;28
5109.5;0;0;41;44
5110.5;0;0;56;45
5111.5;0;0;34;46
5112.5;0;0;29;36
5113.5;0;0;40;34
5114.5;0;0;35;39
5115.5;0;0;42;50
5116.5;0;0;54;32
5117.5;0;0;37;42
5118.5;0;0;35;38
5119.5;0;0;48;45
5120.5;0;0;41;34
5121.5;0;0;37;46
5122.5;0;0;41;42
5123.5;0;0;39;41
5124.5;0;0;40;42
5125.5;0;0;33;34
5126.5;0;0;37;53
5127.5;0;0;48;37
5128.5;0;0;49;40
5129.5;0;0;40;45
5130.5;0;0;39;45
5131.5;0;0;46;45
5132.5;0;0;36;30
5133.5;0;0;40;34
5134.5;0;0;57;34
5135.5;0;0;44;49
5136.5;0;0;35;34
5137.5;0;0;36;27
5138.5;0;0;46;32
5139.5;0;0;45;40
5140.5;0;0;31;38
5141.5;0;0;38;46
5142.5;0;0;43;53
5143.5;0;0;38;39
5144.5;0;0;40;35
5145.5;0;0;36;33
5146.5;0;0;32;38
5147.5;0;0;46;45
5148.5;0;0;41;27
5149.5;0;0;39;39
5150.5;0;0;38;51
5151.5;0;0;41;48
5152.5;0;0;33;42
5153.5;0;0;35;52
5154.5;0;0;36;40
5155.5;0;0;43;43
5156.5;0;0;47;36
5157.5;0;0;44;34
5158.5;0;0;41;41
5159.5;0;0;38;43
5160.5;0;0;33;48
5161.5;0;0;37;45
5162.5;0;0;43;36
5163.5;0;0;37;33
5164.5;0;0;39;36
5165.5;0;0;38;42
5166.5;0;0;32;36
5167.5;0;0;39;43
5168.5;0;0;56;27
5169.5;0;0;46;32
5170.5;0;0;37;47
5171.5;0;0;42;44
5172.5;0;0;30;44
5173.5;0;0;37;39
5174.5;0;0;41;35
5175.5;0;0;45;48
5176.5;0;0;55;35
5177.5;0;0;39;46
5178.5;0;0;41;49
5179.5;0;0;49;43
5180.5;0;0;38;40
5181.5;0;0;46;40
5182.5;0;0;40;39
5183.5;0;0;45;39
5184.5;0;0;40;43
5185.5;0;0;40;39
5186.5;0;0;37;42
5187.5;0;0;37;29
5188.5;0;0;54;33
5189.5;0;0;54;35
5190.5;0;0;47;30
5191.5;0;0;44;34
5192.5;0;0;40;38
5193.5;0;0;34;47
5194.5;0;0;44;44
5195.5;0;0;37;40
5196.5;0;0;41;35
5197.5;0;0;26;34
5198.5;0;0;36;38
5199.5;0;0;48;34
5200.5;0;0;43;47
5201.5;0;0;35;43
5202.5;0;0;29;53
5203.5;0;0;37;44
5204.5;0;0;29;55
5205.5;0;0;37;43
5206.5;0;0;41;41
5207.5;0;0;42;44
5208.5;0;0;34;29
5209.5;0;0;45;38
5210.5;0;0;42;36
5211.5;0;0;38;42
5212.5;0;0;32;43
5213.5;0;0;33;36
5214.5;0;0;29;44
5215.5;0;0;38;44
5216.5;0;0;39;33
5217.5;0;0;41;55
5218.5;0;0;47;38
5219.5;0;0;38;46
5220.5;0;0;23;45
5221.5;0;0;44;37
5222.5;0;0;36;43
5223.5;0;0;39;35
5224.5;0;0;32;54
5225.5;0;0;32;45
5226.5;0;0;37;39
5227.5;0;0;40;40
5228.5;0;0;30;38
5229.5;0;0;36;39
5230.5;0;0;42;30
5231.5;0;0;27;33
5232.5;0;0;45;38
5233.5;0;0;36;40
5234.5;0;0;33;43
5235.5;0;0;45;30
5236.5;0;0;34;25
5237.5;0;0;32;34
5238.5;0;0;43;38
5239.5;0;0;44;50
5240.5;0;0;32;40
5241.5;0;0;32;40
5242.5;0;0;32;41
5243.5;0;0;41;42
5244.5;0;0;33;48
5245.5;0;0;53;47
5246.5;0;0;32;35
5247.5;0;0;35;50
5248.5;0;0;48;52
5249.5;0;0;43;39
5250.5;0;0;39;35
5251.5;0;0;42;28
5252.5;0;0;36;45
5253.5;0;0;40;32
5254.5;0;0;42;43
5255.5;0;0;47;48
5256.5;0;0;46;44
5257.5;0;0;40;44
5258.5;0;0;39;32
5259.5;0;0;48;37
5260.5;0;0;47;28
5261.5;0;0;39;41
5262.5;0;0;47;41
5263.5;0;0;37;46
5264.5;0;0;42;44
5265.5;0;0;53;41
5266.5;0;0;40;36
5267.5;0;0;34;39
5268.5;0;0;24;44
5269.5;0;0;31;39
5270.5;0;0;41;48
5271.5;0;0;42;31
5272.5;0;0;37;51
5273.5;0;0;37;43
5274.5;0;0;39;44
5275.5;0;0;39;34
5276.5;0;0;38;37
5277.5;0;0;42;42
5278.5;0;0;37;38
5279.5;0;0;49;43
5280.5;0;0;33;45
5281.5;0;0;33;51
5282.5;0;0;38;36
5283.5;0;0;48;37
5284.5;0;0;33;41
5285.5;0;0;49;32
5286.5;0;0;47;38
5287.5;0;0;46;36
5288.5;0;0;47;34
5289.5;0;0;34;41
5290.5;0;0;34;40
5291.5;0;0;60;38
5292.5;0;0;36;40
5293.5;0;0;38;44
5294.5;0;0;49;39
5295.5;0;0;28;31
5296.5;0;0;48;45
5297.5;0;0;52;55
5298.5;0;0;51;44
5299.5;0;0;30;46
5300.5;0;0;41;53
5301.5;0;0;42;49
5302.5;0;0;41;30
5303.5;0;0;42;40
5304.5;0;0;33;40
5305.5;0;0;41;41
5306.5;0;0;34;43
5307.5;0;0;43;28
5308.5;0;0;45;34
5309.5;0;0;47;22
5310.5;0;0;37;38
5311.5;0;0;49;41
5312.5;0;0;43;34
5313.5;0;0;38;36
5314.5;0;0;32;39
5315.5;0;0;38;37
5316.5;0;0;30;39
5317.5;0;0;28;32
5318.5;0;0;37;45
5319.5;0;0;45;26
5320.5;0;0;36;41
5321.5;0;0;28;37
5322.5;0;0;28;39
5323.5;0;0;40;34
5324.5;0;0;46;39
5325.5;0;0;28;45
5326.5;0;0;31;31
5327.5;0;0;36;26
5328.5;0;0;45;42
5329.5;0;0;42;37
5330.5;0;0;29;45
5331.5;0;0;36;40
5332.5;0;0;35;36
5333.5;0;0;41;40
5334.5;0;0;44;36
5335.5;0;0;31;38
5336.5;0;0;35;41
5337.5;0;0;34;38
5338.5;0;0;39;44
5339.5;0;0;35;38
5340.5;0;0;29;37
5341.5;0;0;35;46
5342.5;0;0;35;31
5343.5;0;0;37;42
5344.5;0;0;33;31
5345.5;0;0;36;39
5346.5;0;0;37;38
5347.5;0;0;38;44
5348.5;0;0;37;37
5349.5;0;0;31;27
5350.5;0;0;41;34
5351.5;0;0;38;44
5352.5;0;0;48;33
5353.5;0;0;45;40
5354.5;0;0;36;32
5355.5;0;0;44;38
5356.5;0;0;36;35
5357.5;0;0;41;51
5358.5;0;0;37;47
5359.5;0;0;46;33
5360.5;0;0;41;45
5361.5;0;0;41;43
5362.5;0;0;37;44
5363.5;0;0;41;57
5364.5;0;0;47;42
5365.5;0;0;35;40
5366.5;0;0;44;37
5367.5;0;0;38;27
5368.5;0;0;40;48
5369.5;0;0;37;32
5370.5;0;0;42;50
5371.5;0;0;38;40
5372.5;0;0;47;38
5373.5;0;0;38;42
5374.5;0;0;40;43
5375.5;0;0;45;37
5376.5;0;0;42;48
5377.5;0;0;46;46
5378.5;0;0;39;49
5379.5;0;0;40;36
5380.5;0;0;34;43
5381.5;0;0;36;37
5382.5;0;0;31;30
5383.5;0;0;40;41
5384.5;0;0;39;41
5385.5;0;0;38;49
5386.5;0;0;41;37
5387.5;0;0;33;38
5388.5;0;0;41;43
5389.5;0;0;31;38
5390.5;0;0;32;28
5391.5;0;1;36;23
5392.5;0;0;41;42
5393.5;0;0;40;43
5394.5;0;0;36;36
5395.5;0;0;46;39
5396.5;0;0;38;37
5397.5;0;0;37;52
5398.5;0;0;45;38
5399.5;0;0;33;46
5400.5;0;0;44;29
5401.5;0;0;38;37
5402.5;0;0;55;42
5403.5;0;0;41;44
5404.5;0;0;41;31
5405.5;0;0;36;29
5406.5;0;0;39;50
5407.5;0;0;32;47
5408.5;0;0;36;35
5409.5;0;0;40;37
5410.5;0;0;48;41
5411.5;0;0;48;50
5412.5;0;0;41;38
5413.5;0;0;36;51
5414.5;0;0;47;46
5415.5;0;0;34;31
5416.5;0;0;38;42
5417.5;0;0;42;43
5418.5;0;0;45;45
5419.5;0;0;38;44
5420.5;0;0;35;30
5421.5;0;0;37;44
5422.5;0;0;51;39
5423.5;0;0;34;45
5424.5;0;0;35;34
5425.5;0;0;36;32
5426.5;0;0;39;33
5427.5;0;0;37;42
5428.5;0;0;37;41
5429.5;0;0;29;35
5430.5;0;0;41;31
5431.5;0;0;50;34
5432.5;0;0;33;45
5433.5;0;0;39;45
5434.5;0;0;43;43
5435.5;0;0;41;41
